City,State,Lat,Lon,Population_M,Year,Month,Crime_Type,Cases,Severity,Resolution_Rate,Arrests,Response_Time_Min
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,8,Cybercrime,60,Low,0.63,27,30.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,8,Drug Offense,38,High,0.38,10,38.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,8,Homicide,9,Low,0.76,5,21.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,8,Harassment,60,Low,0.51,22,9.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Theft,121,Medium,0.45,41,11.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Assault,47,Low,0.57,22,19.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Fraud,65,Medium,0.48,26,10.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Burglary,45,Low,0.58,19,22.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Vandalism,42,Low,0.66,23,42.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Robbery,34,Low,0.7,15,25.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Cybercrime,54,Medium,0.47,19,9.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Drug Offense,30,High,0.42,7,11.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Homicide,8,Low,0.47,2,22.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,9,Harassment,61,Medium,0.75,33,22.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Theft,72,Low,0.5,24,28.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Assault,46,Low,0.62,21,32.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Fraud,48,Medium,0.75,28,36.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Burglary,48,Medium,0.66,25,8.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Vandalism,28,Low,0.67,16,23.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Robbery,28,Low,0.43,7,41.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Cybercrime,74,Low,0.4,24,43.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Drug Offense,35,High,0.61,17,22.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Homicide,6,Medium,0.51,2,22.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,10,Harassment,52,High,0.6,19,8.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Theft,81,Medium,0.74,40,37.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Assault,36,Low,0.45,12,10.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Fraud,67,Medium,0.45,21,31.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Burglary,44,Medium,0.37,13,16.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Vandalism,41,Medium,0.4,12,18.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Robbery,24,Medium,0.54,9,31.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Cybercrime,44,Low,0.51,18,40.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Drug Offense,27,Low,0.53,9,29.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Homicide,7,Low,0.61,2,27.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,11,Harassment,53,High,0.71,29,38.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Theft,77,Low,0.58,38,18.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Assault,43,Low,0.44,11,10.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Fraud,63,Medium,0.53,22,38.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Burglary,36,Medium,0.39,9,32.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Vandalism,33,Low,0.39,11,33.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Robbery,26,Low,0.67,11,27.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Cybercrime,62,High,0.67,27,15.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Drug Offense,32,High,0.44,10,14.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Homicide,4,Low,0.59,1,16.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2020,12,Harassment,35,Medium,0.71,18,42.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Theft,99,High,0.47,35,40.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Assault,33,High,0.65,18,8.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Fraud,80,Low,0.41,27,30.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Burglary,38,Medium,0.39,11,34.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Vandalism,26,Medium,0.51,10,40.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Robbery,19,Low,0.55,6,22.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Cybercrime,47,Low,0.43,14,43.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Drug Offense,32,Medium,0.63,13,36.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Homicide,7,Critical,0.46,2,8.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,1,Harassment,52,Low,0.57,18,42.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Theft,89,Medium,0.44,23,40.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Assault,48,Low,0.62,23,29.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Fraud,56,Low,0.44,16,17.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Burglary,57,Low,0.77,32,12.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Vandalism,45,Low,0.39,14,18.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Robbery,29,High,0.51,9,36.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Cybercrime,56,Low,0.48,19,17.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Drug Offense,31,Medium,0.54,10,18.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Homicide,7,Medium,0.56,2,29.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,2,Harassment,62,Critical,0.4,19,32.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Theft,129,Low,0.72,68,14.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Assault,45,High,0.57,17,39.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Fraud,79,Medium,0.52,31,18.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Burglary,44,Low,0.55,20,20.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Vandalism,32,Low,0.61,14,12.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Robbery,37,Low,0.78,22,13.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Cybercrime,57,Low,0.67,33,39.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Drug Offense,42,Low,0.61,17,34.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Homicide,8,Low,0.48,3,10.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,3,Harassment,56,Low,0.7,25,28.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Theft,110,Critical,0.58,48,44.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Assault,44,Low,0.51,14,34.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Fraud,91,Medium,0.78,62,38.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Burglary,41,Medium,0.62,18,39.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Vandalism,33,Low,0.76,17,15.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Robbery,24,Low,0.67,10,42.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Cybercrime,87,Critical,0.75,48,22.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Drug Offense,38,High,0.39,8,26.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Homicide,9,Low,0.64,3,17.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,4,Harassment,59,Medium,0.54,21,41.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Theft,110,Low,0.42,38,33.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Assault,47,Critical,0.51,18,10.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Fraud,73,Medium,0.75,45,11.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Burglary,51,Low,0.77,31,22.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Vandalism,46,Low,0.51,14,14.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Robbery,30,Low,0.56,12,12.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Cybercrime,78,High,0.65,34,41.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Drug Offense,60,Low,0.6,24,21.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Homicide,8,Medium,0.57,2,17.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,5,Harassment,73,Low,0.61,37,12.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Theft,95,Critical,0.46,39,26.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Assault,66,Low,0.56,27,41.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Fraud,69,Medium,0.77,45,21.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Burglary,70,Low,0.69,41,15.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Vandalism,53,Medium,0.72,33,12.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Robbery,27,Critical,0.35,7,16.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Cybercrime,94,Low,0.6,33,10.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Drug Offense,37,Medium,0.41,11,18.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Homicide,7,Low,0.5,2,23.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,6,Harassment,78,Critical,0.76,53,23.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Theft,126,Medium,0.47,45,14.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Assault,59,Low,0.64,24,38.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Fraud,89,Low,0.42,33,36.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Burglary,74,Medium,0.49,22,18.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Vandalism,48,Low,0.65,21,26.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Robbery,27,Medium,0.38,8,42.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Cybercrime,97,Low,0.45,36,23.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Drug Offense,40,Low,0.7,21,11.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Homicide,8,Low,0.58,4,22.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,7,Harassment,52,Low,0.76,34,29.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Theft,111,Low,0.49,39,33.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Assault,58,High,0.66,32,23.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Fraud,68,High,0.77,44,18.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Burglary,55,Medium,0.5,17,33.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Vandalism,43,Low,0.49,12,14.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Robbery,41,Low,0.76,20,8.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Cybercrime,78,Low,0.71,46,16.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Drug Offense,34,Low,0.52,15,30.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Homicide,11,Critical,0.38,2,26.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,8,Harassment,61,High,0.49,24,8.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Theft,127,Critical,0.7,71,17.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Assault,58,Low,0.5,20,28.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Fraud,65,Low,0.67,38,9.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Burglary,56,Critical,0.77,31,36.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Vandalism,40,High,0.48,11,9.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Robbery,36,Low,0.54,12,36.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Cybercrime,69,Medium,0.71,40,25.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Drug Offense,41,Critical,0.62,21,8.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Homicide,9,Medium,0.66,4,21.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,9,Harassment,60,Low,0.73,34,18.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Theft,116,Low,0.62,58,17.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Assault,51,Medium,0.64,20,22.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Fraud,59,Medium,0.66,31,10.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Burglary,61,Low,0.54,26,23.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Vandalism,37,Medium,0.61,18,13.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Robbery,24,High,0.38,7,32.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Cybercrime,64,Low,0.5,23,8.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Drug Offense,48,Low,0.39,14,9.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Homicide,8,High,0.36,2,41.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,10,Harassment,40,Low,0.4,10,40.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Theft,94,Low,0.54,39,18.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Assault,36,Low,0.78,21,11.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Fraud,78,Medium,0.36,20,42.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Burglary,57,Low,0.57,19,31.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Vandalism,30,Medium,0.6,16,41.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Robbery,30,Low,0.54,10,41.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Cybercrime,74,Low,0.6,34,27.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Drug Offense,44,Low,0.73,22,29.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Homicide,8,Low,0.47,2,44.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,11,Harassment,50,Medium,0.69,29,15.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Theft,95,High,0.73,47,44.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Assault,44,Medium,0.4,15,18.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Fraud,70,Low,0.57,32,30.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Burglary,38,Medium,0.37,11,37.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Vandalism,28,Medium,0.38,8,23.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Robbery,26,Low,0.44,8,17.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Cybercrime,68,High,0.39,18,41.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Drug Offense,46,Low,0.68,24,33.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Homicide,8,Low,0.52,3,9.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2021,12,Harassment,52,Medium,0.56,22,28.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Theft,64,Medium,0.73,38,15.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Assault,35,High,0.72,17,32.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Fraud,58,High,0.47,23,12.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Burglary,32,Low,0.61,14,43.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Vandalism,36,Low,0.51,12,42.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Robbery,25,Medium,0.78,13,29.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Cybercrime,68,Medium,0.53,23,20.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Drug Offense,25,Low,0.64,12,36.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Homicide,8,High,0.39,2,20.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,1,Harassment,50,Medium,0.38,13,15.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Theft,91,Medium,0.41,33,18.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Assault,38,Low,0.41,11,32.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Fraud,63,Low,0.68,36,18.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Burglary,33,Low,0.39,8,29.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Vandalism,24,Low,0.75,11,39.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Robbery,30,Medium,0.59,14,39.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Cybercrime,67,High,0.51,26,19.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Drug Offense,43,Low,0.48,12,8.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Homicide,8,Medium,0.39,2,40.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,2,Harassment,50,Medium,0.55,20,24.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Theft,113,Critical,0.5,40,36.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Assault,34,High,0.44,10,9.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Fraud,71,Medium,0.54,26,43.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Burglary,55,Low,0.42,14,11.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Vandalism,40,Medium,0.59,19,10.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Robbery,30,High,0.49,12,38.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Cybercrime,65,Low,0.65,32,23.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Drug Offense,47,Medium,0.64,19,35.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Homicide,7,Medium,0.61,3,42.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,3,Harassment,47,Medium,0.42,12,29.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Theft,108,Low,0.42,30,21.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Assault,53,Critical,0.69,29,19.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Fraud,70,High,0.57,26,23.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Burglary,55,Medium,0.73,32,31.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Vandalism,29,Medium,0.43,8,23.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Robbery,29,Medium,0.49,11,18.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Cybercrime,75,Medium,0.49,32,38.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Drug Offense,39,Medium,0.58,14,27.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Homicide,9,Low,0.57,4,33.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,4,Harassment,56,Low,0.56,23,30.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Theft,82,High,0.73,46,17.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Assault,45,Low,0.46,14,27.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Fraud,90,Critical,0.68,44,38.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Burglary,63,Medium,0.4,15,10.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Vandalism,36,High,0.76,24,13.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Robbery,38,High,0.37,8,35.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Cybercrime,52,Low,0.47,17,14.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Drug Offense,47,High,0.76,25,36.1
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Homicide,9,Low,0.47,3,35.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,5,Harassment,49,High,0.75,31,20.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Theft,93,Low,0.71,52,38.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Assault,44,Low,0.68,22,22.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Fraud,78,Low,0.74,50,29.8
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Burglary,61,Low,0.41,17,14.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Vandalism,44,Low,0.45,16,32.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Robbery,35,Medium,0.76,18,23.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Cybercrime,92,Medium,0.42,25,18.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Drug Offense,46,Low,0.58,16,17.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Homicide,8,High,0.36,2,20.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,6,Harassment,65,High,0.44,22,19.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Theft,110,Low,0.45,34,24.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Assault,36,High,0.5,13,32.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Fraud,91,Low,0.66,39,18.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Burglary,51,High,0.67,22,15.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Vandalism,48,Low,0.61,17,42.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Robbery,25,Low,0.48,7,20.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Cybercrime,65,Low,0.75,43,10.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Drug Offense,38,Medium,0.5,13,8.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Homicide,8,Medium,0.38,2,25.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,7,Harassment,64,Low,0.61,24,32.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Theft,77,Low,0.59,29,8.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Assault,52,Low,0.47,16,44.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Fraud,72,Medium,0.48,25,8.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Burglary,58,Critical,0.39,18,11.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Vandalism,48,Low,0.73,23,42.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Robbery,32,Critical,0.63,13,13.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Cybercrime,50,Medium,0.44,14,29.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Drug Offense,31,Medium,0.41,11,11.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Homicide,8,Medium,0.73,3,11.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,8,Harassment,49,High,0.64,19,19.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Theft,117,Low,0.46,38,36.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Assault,35,Medium,0.47,13,28.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Fraud,54,Low,0.54,22,13.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Burglary,60,High,0.43,15,36.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Vandalism,28,Medium,0.71,15,38.3
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Robbery,26,High,0.63,13,18.4
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Cybercrime,47,Medium,0.57,23,33.9
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Drug Offense,44,Medium,0.69,25,19.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Homicide,9,Low,0.56,4,38.5
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,9,Harassment,51,Low,0.46,16,31.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Theft,94,Low,0.59,48,16.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Assault,44,Low,0.47,16,17.7
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Fraud,64,High,0.67,26,11.0
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Burglary,43,Medium,0.52,17,43.6
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Vandalism,40,Low,0.71,19,34.2
Chennai,Tamil Nadu,13.0827,80.2707,11.2,2022,10,Robbery,32,Medium,0.75,16,13.4
